target_id	target_family	membership_sources	uniprot_entries	gene_aliases	protein_name	protein_length	keywords	is_calibration_control	ranking_bonus	state_observed	intended_direction	state_effect_disease_minus_desired	state_signal_to_noise	state_sign_probability	disease_expression_fraction	desired_expression_fraction	xatlas_observed	xatlas_good_cells	xatlas_batches	xatlas_knockdown_reversal	xatlas_knockdown_reversal_cosine	xatlas_batch_positive_fraction	xatlas_batch_score_se	directional_xatlas_reversal	xatlas_batch_direction_fraction	xatlas_implied_direction	state_xatlas_direction_agreement	signed_direction_directly_perturbed	direction_evidence_class	direction_evidence_interpretation	norman_clean_crispra_cells	yeast_orthologs	yeast_route_status	yeast_validation_route	yeast_nonexecutability_reason	mammalian_validation_route	expression_gate	state_direction_gate	xatlas_coverage_gate	xatlas_direction_gate	baseline_eligible	uncertainty	human_evidence	pareto_front
CACNB1	ion_channel	UniProt_reviewed_human_keyword_snapshot:ion_channel_human.uniprot.reviewed.2026-08-13.tsv	CACB1_HUMAN	CACNLB1	Voltage-dependent L-type calcium channel subunit beta-1 (CAB1) (Calcium channel voltage-dependent subunit beta 1)		3D-structure;Alternative splicing;Calcium;Calcium channel;Calcium transport;Cell membrane;Ion channel;Ion transport;Membrane;Phosphoprotein;Proteomics identification;Reference proteome;SH3 domain;Transport;Voltage-gated channel	False	0.0	True	activate	-0.01211820753815118	3.0961000616378804	1.0	0.007540787201804151	0.01574735392823337	True	38	32	-0.1394569329003323	-0.15169968462428854	0.34375	0.16503600055998596	0.1394569329003323	0.65625	activate	True	False	opposite_direction_crispri_counterfactual_requires_crispra	X-Atlas measured knockdown, not activation. The proposed activating direction assumes a reversible response and must be tested by CRISPRa or inducible cDNA.	0		conditional_humanized_multicomponent_channel	Reconstitute the human pore-forming complex and required accessory subunits in yeast; quantify membrane trafficking and ion-selective or membrane-potential readout.	No mapped native yeast ortholog and the snapshot indicates a multicomponent or regulatory channel; a single-gene yeast assay would be non-executable.	Use CRISPRa or inducible cDNA in HCT116 and an independent CRC organoid; require rescue/reversal and target-proximal functional readout because X-Atlas CRISPRi tests the opposite direction.	True	True	True	True	True	activation_not_directly_tested_in_crc_context;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; opposite_direction_crispri_counterfactual_requires_crispra	2
CATSPER2	ion_channel	UniProt_reviewed_human_keyword_snapshot:ion_channel_human.uniprot.reviewed.2026-08-13.tsv	CTSR2_HUMAN		Cation channel sperm-associated protein 2 (CatSper2)		Alternative splicing;Calcium;Calcium channel;Calcium transport;Cell membrane;Cell projection;Cilium;Developmental protein;Differentiation;Flagellum;Ion channel;Ion transport;Membrane;Proteomics identification;Reference proteome;Spermatogenesis;Transmembrane;Transmembrane helix;Transport;Voltage-gated channel	False	0.0	True	activate	-0.05647053162101656	2.449953959716957	0.992	0.0809048944642165	0.11152224421306256	True	106	68	-0.16909908868107792	-0.2617198856431269	0.39705882352941174	0.07852188488549523	0.16909908868107792	0.6029411764705883	activate	True	False	opposite_direction_crispri_counterfactual_requires_crispra	X-Atlas measured knockdown, not activation. The proposed activating direction assumes a reversible response and must be tested by CRISPRa or inducible cDNA.	0		conditional_humanized_channel	Express the human channel in yeast and couple it to membrane-potential, ion-flux or growth-rescue readouts under a predeclared ionic condition.	No mapped native yeast ortholog; membrane trafficking, orientation and functional conductance must be demonstrated before compound screening.	Use CRISPRa or inducible cDNA in HCT116 and an independent CRC organoid; require rescue/reversal and target-proximal functional readout because X-Atlas CRISPRi tests the opposite direction.	True	True	True	True	True	activation_not_directly_tested_in_crc_context;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; opposite_direction_crispri_counterfactual_requires_crispra	2
GPR157	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q5UAW9		G protein-coupled receptor 157	335		False	0.0	True	activate	-0.009884123476998262	1.66577504974714	0.959	0.016526304661897882	0.02529902762240771	True	68	52	-0.1914340227283796	-0.27231700304695994	0.34615384615384615	0.10647706410034076	0.1914340227283796	0.6538461538461539	activate	True	False	opposite_direction_crispri_counterfactual_requires_crispra	X-Atlas measured knockdown, not activation. The proposed activating direction assumes a reversible response and must be tested by CRISPRa or inducible cDNA.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Use CRISPRa or inducible cDNA in HCT116 and an independent CRC organoid; require rescue/reversal and target-proximal functional readout because X-Atlas CRISPRi tests the opposite direction.	True	True	True	True	True	activation_not_directly_tested_in_crc_context;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; opposite_direction_crispri_counterfactual_requires_crispra	2
GRIK2	ion_channel	UniProt_reviewed_human_keyword_snapshot:ion_channel_human.uniprot.reviewed.2026-08-13.tsv	GRIK2_HUMAN	GLUR6	Glutamate receptor ionotropic, kainate 2 (GluK2) (Excitatory amino acid receptor 4) (EAA4) (Glutamate receptor 6) (GluR-6) (GluR6)		3D-structure;Alternative splicing;Cell membrane;Disease variant;Disulfide bond;Epilepsy;Glycoprotein;Intellectual disability;Ion channel;Ion transport;Isopeptide bond;Ligand-gated ion channel;Membrane;Phosphoprotein;Postsynaptic cell membrane;Proteomics identification;Receptor;Reference proteome;RNA editing;Signal;Synapse;Transmembrane;Transmembrane helix;Transport;Ubl conjugation	False	0.0	True	activate	-0.0524484026779343	5.817623411537553	1.0	0.008738856196483315	0.0352809568883917	True	162	87	-0.013765089817217075	-0.03466509158571145	0.4367816091954023	0.08096865558638891	0.013765089817217075	0.5632183908045977	activate	True	False	opposite_direction_crispri_counterfactual_requires_crispra	X-Atlas measured knockdown, not activation. The proposed activating direction assumes a reversible response and must be tested by CRISPRa or inducible cDNA.	0		conditional_humanized_multicomponent_channel	Reconstitute the human pore-forming complex and required accessory subunits in yeast; quantify membrane trafficking and ion-selective or membrane-potential readout.	No mapped native yeast ortholog and the snapshot indicates a multicomponent or regulatory channel; a single-gene yeast assay would be non-executable.	Use CRISPRa or inducible cDNA in HCT116 and an independent CRC organoid; require rescue/reversal and target-proximal functional readout because X-Atlas CRISPRi tests the opposite direction.	True	True	True	True	True	activation_not_directly_tested_in_crc_context;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; opposite_direction_crispri_counterfactual_requires_crispra	2
KCND3	ion_channel	UniProt_reviewed_human_keyword_snapshot:ion_channel_human.uniprot.reviewed.2026-08-13.tsv	KCND3_HUMAN		A-type voltage-gated potassium channel KCND3 (Potassium voltage-gated channel subfamily D member 3) (Voltage-gated potassium channel subunit Kv4.3)		3D-structure;Alternative splicing;Brugada syndrome;Cell membrane;Cell projection;Disease variant;Ion channel;Ion transport;Membrane;Metal-binding;Neurodegeneration;Phosphoprotein;Potassium;Potassium channel;Potassium transport;Proteomics identification;Reference proteome;Spinocerebellar ataxia;Transmembrane;Transmembrane helix;Transport;Voltage-gated channel;Zinc	False	0.0	True	activate	-0.02005438043124741	1.1788206564196786	0.889	0.019944325029070793	0.02529902762240771	True	114	69	-0.10679416098657285	-0.17971041923379416	0.30434782608695654	0.0910242625393696	0.10679416098657285	0.6956521739130435	activate	True	False	opposite_direction_crispri_counterfactual_requires_crispra	X-Atlas measured knockdown, not activation. The proposed activating direction assumes a reversible response and must be tested by CRISPRa or inducible cDNA.	0		conditional_humanized_multicomponent_channel	Reconstitute the human pore-forming complex and required accessory subunits in yeast; quantify membrane trafficking and ion-selective or membrane-potential readout.	No mapped native yeast ortholog and the snapshot indicates a multicomponent or regulatory channel; a single-gene yeast assay would be non-executable.	Use CRISPRa or inducible cDNA in HCT116 and an independent CRC organoid; require rescue/reversal and target-proximal functional readout because X-Atlas CRISPRi tests the opposite direction.	True	True	True	True	True	activation_not_directly_tested_in_crc_context;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; opposite_direction_crispri_counterfactual_requires_crispra	2
KCNG3	ion_channel	UniProt_reviewed_human_keyword_snapshot:ion_channel_human.uniprot.reviewed.2026-08-13.tsv	KCNG3_HUMAN		Voltage-gated potassium channel regulatory subunit KCNG3 (Potassium voltage-gated channel subfamily G member 3) (Voltage-gated potassium channel subunit Kv10.1) (Voltage-gated potassium channel subunit Kv6.3)		Alternative splicing;Cell membrane;Cytoplasm;Ion channel;Ion transport;Membrane;Potassium;Potassium channel;Potassium transport;Reference proteome;Transmembrane;Transmembrane helix;Transport;Voltage-gated channel	False	0.0	True	activate	-0.05067043103675436	4.362554786958682	1.0	0.014553014553014554	0.049135186300662596	True	155	84	-0.05432098573089632	-0.12362213452813958	0.40476190476190477	0.0766354449899276	0.05432098573089632	0.5952380952380952	activate	True	False	opposite_direction_crispri_counterfactual_requires_crispra	X-Atlas measured knockdown, not activation. The proposed activating direction assumes a reversible response and must be tested by CRISPRa or inducible cDNA.	0		conditional_humanized_multicomponent_channel	Reconstitute the human pore-forming complex and required accessory subunits in yeast; quantify membrane trafficking and ion-selective or membrane-potential readout.	No mapped native yeast ortholog and the snapshot indicates a multicomponent or regulatory channel; a single-gene yeast assay would be non-executable.	Use CRISPRa or inducible cDNA in HCT116 and an independent CRC organoid; require rescue/reversal and target-proximal functional readout because X-Atlas CRISPRi tests the opposite direction.	True	True	True	True	True	activation_not_directly_tested_in_crc_context;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; opposite_direction_crispri_counterfactual_requires_crispra	2
LPAR3	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q9UBY5	EDG7;LPA3	Lysophosphatidic acid receptor 3 (LPA receptor 3) (LPA-3) (Lysophosphatidic acid receptor Edg-7)	353		False	0.0	True	activate	-0.010023812268627807	3.8095891535085435	1.0	0.0037703936009020754	0.010240082609069787	True	58	42	-0.13370136892124262	-0.212662917092269	0.30952380952380953	0.12968370123135908	0.13370136892124262	0.6904761904761905	activate	True	False	opposite_direction_crispri_counterfactual_requires_crispra	X-Atlas measured knockdown, not activation. The proposed activating direction assumes a reversible response and must be tested by CRISPRa or inducible cDNA.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Use CRISPRa or inducible cDNA in HCT116 and an independent CRC organoid; require rescue/reversal and target-proximal functional readout because X-Atlas CRISPRi tests the opposite direction.	True	True	True	True	True	activation_not_directly_tested_in_crc_context;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; opposite_direction_crispri_counterfactual_requires_crispra	2
SCN9A	ion_channel	UniProt_reviewed_human_keyword_snapshot:ion_channel_human.uniprot.reviewed.2026-08-13.tsv	SCN9A_HUMAN	NENA	Sodium channel protein type 9 subunit alpha (Neuroendocrine sodium channel) (hNE-Na) (Peripheral sodium channel 1) (PN1) (Sodium channel protein type IX subunit alpha) (Voltage-gated sodium channel subunit alpha Nav1.7)		3D-structure;Alternative splicing;Cell membrane;Cell projection;Disease variant;Disulfide bond;Epilepsy;Glycoprotein;Ion channel;Ion transport;Membrane;Phosphoprotein;Proteomics identification;Reference proteome;Repeat;Sodium;Sodium channel;Sodium transport;Transmembrane;Transmembrane helix;Transport;Ubl conjugation;Voltage-gated channel	False	0.0	True	activate	-0.19194893827079795	5.305770346138111	1.0	0.03573064590013743	0.14577058772911108	True	349	100	-0.04473645679494179	-0.15132714130858668	0.36	0.0659768907498325	0.04473645679494179	0.64	activate	True	False	opposite_direction_crispri_counterfactual_requires_crispra	X-Atlas measured knockdown, not activation. The proposed activating direction assumes a reversible response and must be tested by CRISPRa or inducible cDNA.	0		conditional_humanized_multicomponent_channel	Reconstitute the human pore-forming complex and required accessory subunits in yeast; quantify membrane trafficking and ion-selective or membrane-potential readout.	No mapped native yeast ortholog and the snapshot indicates a multicomponent or regulatory channel; a single-gene yeast assay would be non-executable.	Use CRISPRa or inducible cDNA in HCT116 and an independent CRC organoid; require rescue/reversal and target-proximal functional readout because X-Atlas CRISPRi tests the opposite direction.	True	True	True	True	True	activation_not_directly_tested_in_crc_context;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; opposite_direction_crispri_counterfactual_requires_crispra	2
TMEM87A	ion_channel	UniProt_reviewed_human_keyword_snapshot:ion_channel_human.uniprot.reviewed.2026-08-13.tsv	GPHCC_HUMAN	GOLPHCAT;PSEC0094	Golgi-pH regulating cation channel (Elkin1)		3D-structure;Alternative splicing;Cell membrane;Cell projection;Disulfide bond;Glycoprotein;Golgi apparatus;Ion channel;Ion transport;Membrane;Phosphoprotein;Proteomics identification;Reference proteome;Signal;Transmembrane;Transmembrane helix;Transport;Voltage-gated channel	False	0.0	True	activate	-0.18186484867086006	3.5337915947746352	1.0	0.24775362063497658	0.3426555373892092	True	79	60	-0.10473352381143927	-0.1764408328202939	0.3	0.10440884681356227	0.10473352381143927	0.7	activate	True	False	opposite_direction_crispri_counterfactual_requires_crispra	X-Atlas measured knockdown, not activation. The proposed activating direction assumes a reversible response and must be tested by CRISPRa or inducible cDNA.	0		conditional_humanized_channel	Express the human channel in yeast and couple it to membrane-potential, ion-flux or growth-rescue readouts under a predeclared ionic condition.	No mapped native yeast ortholog; membrane trafficking, orientation and functional conductance must be demonstrated before compound screening.	Use CRISPRa or inducible cDNA in HCT116 and an independent CRC organoid; require rescue/reversal and target-proximal functional readout because X-Atlas CRISPRi tests the opposite direction.	True	True	True	True	True	activation_not_directly_tested_in_crc_context;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; opposite_direction_crispri_counterfactual_requires_crispra	2
TPCN1	ion_channel	UniProt_reviewed_human_keyword_snapshot:ion_channel_human.uniprot.reviewed.2026-08-13.tsv	TPC1_HUMAN	KIAA1169;TPC1	Two pore channel protein 1 (Two pore calcium channel protein 1) (Voltage-dependent calcium channel protein TPC1)		Alternative splicing;Calcium;Calcium channel;Calcium transport;Coiled coil;Endosome;Glycoprotein;Ion channel;Ion transport;Lysosome;Membrane;Proteomics identification;Reference proteome;Repeat;Transmembrane;Transmembrane helix;Transport;Voltage-gated channel	False	0.0	True	activate	-0.13094499396781123	2.5271449501724095	0.995	0.17442475069593713	0.25307632733843904	True	85	59	-0.15395808250231124	-0.22913627675707368	0.3728813559322034	0.1002931749278924	0.15395808250231124	0.6271186440677966	activate	True	False	opposite_direction_crispri_counterfactual_requires_crispra	X-Atlas measured knockdown, not activation. The proposed activating direction assumes a reversible response and must be tested by CRISPRa or inducible cDNA.	0		conditional_humanized_channel	Express the human channel in yeast and couple it to membrane-potential, ion-flux or growth-rescue readouts under a predeclared ionic condition.	No mapped native yeast ortholog; membrane trafficking, orientation and functional conductance must be demonstrated before compound screening.	Use CRISPRa or inducible cDNA in HCT116 and an independent CRC organoid; require rescue/reversal and target-proximal functional readout because X-Atlas CRISPRi tests the opposite direction.	True	True	True	True	True	activation_not_directly_tested_in_crc_context;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; opposite_direction_crispri_counterfactual_requires_crispra	2
TRPM6	ion_channel	UniProt_reviewed_human_keyword_snapshot:ion_channel_human.uniprot.reviewed.2026-08-13.tsv	TRPM6_HUMAN	CHAK2	Transient receptor potential cation channel subfamily M member 6 (EC 2.7.11.1) (Channel kinase 2) (Melastatin-related TRP cation channel 6) [Cleaved into: TRPM6 kinase, cleaved form]		Alternative splicing;ATP-binding;Calcium;Calcium channel;Calcium transport;Cell membrane;Disease variant;Ion channel;Ion transport;Kinase;Membrane;Metal-binding;Nucleotide-binding;Nucleus;Phosphoprotein;Primary hypomagnesemia;Proteomics identification;Reference proteome;Serine/threonine-protein kinase;Transferase;Transmembrane;Transmembrane helix;Transport;Zinc	False	0.0	True	activate	-0.38770844377965363	6.449334567294652	1.0	0.07530216004792276	0.21986059719473366	True	220	89	-0.0185675619529353	-0.051404343807239565	0.449438202247191	0.07696804647643334	0.0185675619529353	0.550561797752809	activate	True	False	opposite_direction_crispri_counterfactual_requires_crispra	X-Atlas measured knockdown, not activation. The proposed activating direction assumes a reversible response and must be tested by CRISPRa or inducible cDNA.	0		conditional_humanized_channel	Express the human channel in yeast and couple it to membrane-potential, ion-flux or growth-rescue readouts under a predeclared ionic condition.	No mapped native yeast ortholog; membrane trafficking, orientation and functional conductance must be demonstrated before compound screening.	Use CRISPRa or inducible cDNA in HCT116 and an independent CRC organoid; require rescue/reversal and target-proximal functional readout because X-Atlas CRISPRi tests the opposite direction.	True	True	True	True	True	activation_not_directly_tested_in_crc_context;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; opposite_direction_crispri_counterfactual_requires_crispra	2
ADGRV1	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q8WXG9	GPR98;KIAA0686;KIAA1943;MASS1;VLGR1	Adhesion G protein-coupled receptor V1 (ADGRV1) (EC 3.4.-.-) (G protein-coupled receptor 98) (Monogenic audiogenic seizure susceptibility protein 1 homolog) (Usher syndrome type-2C protein) (Very large G protein-coupled receptor 1) [Cleaved into: ADGRV1 subunit alpha; ADGRV1 subunit beta]	6306		False	0.0	True	activate	-0.05082586552695526	3.393111138103355	1.0	0.020649071496529125	0.05567507099216935	True	45	33	-0.12033269810065446	-0.15696696201631544	0.3333333333333333	0.15396445444104345	0.12033269810065446	0.6666666666666667	activate	True	False	opposite_direction_crispri_counterfactual_requires_crispra	X-Atlas measured knockdown, not activation. The proposed activating direction assumes a reversible response and must be tested by CRISPRa or inducible cDNA.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Use CRISPRa or inducible cDNA in HCT116 and an independent CRC organoid; require rescue/reversal and target-proximal functional readout because X-Atlas CRISPRi tests the opposite direction.	True	True	True	True	True	activation_not_directly_tested_in_crc_context;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; opposite_direction_crispri_counterfactual_requires_crispra	3
CXCR4	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	P61073		C-X-C chemokine receptor type 4 (CXC-R4) (CXCR-4) (FB22) (Fusin) (HM89) (LCR1) (Leukocyte-derived seven transmembrane domain receptor) (LESTR) (Lipopolysaccharide-associated protein 3) (LAP-3) (LPS-associated protein 3) (NPYRL) (Stromal cell-derived factor 1 receptor) (SDF-1 receptor) (CD antigen CD184)	352		False	0.0	True	activate	-0.03824517291407877	2.7270911912813016	1.0	0.006483667500616653	0.020652267446863437	True	299	98	-0.12147416070076249	-0.32930711662855433	0.3469387755102041	0.05252007901222566	0.12147416070076249	0.653061224489796	activate	True	False	opposite_direction_crispri_counterfactual_requires_crispra	X-Atlas measured knockdown, not activation. The proposed activating direction assumes a reversible response and must be tested by CRISPRa or inducible cDNA.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Use CRISPRa or inducible cDNA in HCT116 and an independent CRC organoid; require rescue/reversal and target-proximal functional readout because X-Atlas CRISPRi tests the opposite direction.	True	True	True	True	True	activation_not_directly_tested_in_crc_context;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; opposite_direction_crispri_counterfactual_requires_crispra	3
KCNQ5	ion_channel	UniProt_reviewed_human_keyword_snapshot:ion_channel_human.uniprot.reviewed.2026-08-13.tsv	KCNQ5_HUMAN		Potassium voltage-gated channel subfamily KQT member 5 (KQT-like 5) (Potassium channel subunit alpha KvLQT5) (Voltage-gated potassium channel subunit Kv7.5)		3D-structure;Alternative splicing;Cell membrane;Disease variant;Intellectual disability;Ion channel;Ion transport;Membrane;Phosphoprotein;Potassium;Potassium channel;Potassium transport;Proteomics identification;Reference proteome;Transmembrane;Transmembrane helix;Transport;Voltage-gated channel	False	0.0	True	activate	-0.08719309602262607	3.6160450304671765	1.0	0.011416892772824976	0.041132432665003014	True	111	73	-0.10037779218872733	-0.1895207812291726	0.3287671232876712	0.1003044791341533	0.10037779218872733	0.6712328767123288	activate	True	False	opposite_direction_crispri_counterfactual_requires_crispra	X-Atlas measured knockdown, not activation. The proposed activating direction assumes a reversible response and must be tested by CRISPRa or inducible cDNA.	0		conditional_humanized_multicomponent_channel	Reconstitute the human pore-forming complex and required accessory subunits in yeast; quantify membrane trafficking and ion-selective or membrane-potential readout.	No mapped native yeast ortholog and the snapshot indicates a multicomponent or regulatory channel; a single-gene yeast assay would be non-executable.	Use CRISPRa or inducible cDNA in HCT116 and an independent CRC organoid; require rescue/reversal and target-proximal functional readout because X-Atlas CRISPRi tests the opposite direction.	True	True	True	True	True	activation_not_directly_tested_in_crc_context;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; opposite_direction_crispri_counterfactual_requires_crispra	3
